"button_id","label","actions","source_file","reason"
"AME_CREATE_FRAGMENT_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_drawing_template.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_CREATE_FUNCTION_BLOCK_BUTTON","Fu&nction Block...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_CREATE_FUNCTION_BLOCK_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_CREATE_PLC_INTERFACE_VARIABLE_BUTTON","&Variable...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_CREATE_PLC_INTERFACE_VARIABLE_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_CREATE_PLC_RACK_BUTTON","PLC &Rack","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_CREATE_PLC_RACK_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_CREATE_PLC_STATION_BUTTON","&PLC Station","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_CREATE_PLC_STATION_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_CREATE_PLC_SUBNET_BUTTON","&Subnet...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_CREATE_PLC_SUBNET_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_CREATE_STATE_CHART_FUNCTION_BLOCK_BUTTON","State C&hart FB...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_CREATE_STATE_CHART_FUNCTION_BLOCK_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_CREATE_TEEJUNCTION_DOWN_BUTTON","T-node &Down","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_CREATE_TEEJUNCTION_LEFT_BUTTON","T-node &Left","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_CREATE_TEEJUNCTION_RIGHT_BUTTON","T-node &Right","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_CREATE_VARIANT_BUTTON","Manage &Variants...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_DEFINE_ASPECTS_FOR_DEFINITION_BUTTON","A&spects...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_DEFINE_ASPECTS_FOR_DEFINITION_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_system_design_definition.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_DEFINE_CONTROL_SCOPE_BUTTON","Define &Control Scope...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_DEFINE_CONTROL_SCOPE_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_DEFINE_SYMBOL_GEOMETRY_BUTTON","&Draw or Edit Geometry...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_DEFINE_SYMBOL_GEOMETRY_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_system_design_schematic_symbol.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_DELETE_LADDERS_AND_LINES_BUTTON","D&elete Ladders and Lines","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_DELETE_LADDERS_AND_LINES_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_formsheet.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_DESCENDANTEVALUATOR_BUTTON","&Descendants...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_DESCENDANTEVALUATOR_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_dynamic_evaluations.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_DISCONNECT_ON_MOVE_BUTTON","&Disconnect on Move","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_DYNAMIC_NAVIGATION_AUTO_LOAD_BUTTON","&Autoload","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EDIT_ENGINEERING_OBJECT_BUTTON","Assign to &Object...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EDIT_ENGINEERING_OBJECT_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EDIT_EVALUATOR_BUTTON","&Edit Navigation...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EDIT_EVALUATOR_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_dynamic_evaluations.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EDIT_FORMSHEET_BUTTON","&Edit Form Sheet...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EDIT_FORMSHEET_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_formsheet.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EDIT_IN_EPLAN_BUTTON","&Edit in EPLAN... | Pr&oduct | &Template | Po&rt... | Engineering Object Conf&iguration","STANDARD | STANDARD | STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EDIT_NAMING_RULE_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_rule_set_naming_scheme.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EDIT_PLC_ADDRESS_RULE_BUTTON","&Address Rule Set...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EDIT_PLC_ADDRESS_RULE_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_rule_set_naming_scheme.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EDIT_QUERY_BUTTON","&Edit Published Query...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EDIT_REPORT_DEFINITION_BUTTON","&Edit Published Report Definition...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EDIT_REPORT_DEFINITION_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_rule_set_naming_scheme.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_ENGINEERING_OBJECT_DEFINITION_LABEL_BUTTON","La&bel... | &Automation | Dra&wing | Cab&inet Design | &Remove | &Browse...","STANDARD | STANDARD | STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_ENGINEERING_OBJECT_DEFINITION_LABEL_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_system_design_definition.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_ENGINEERING_OBJECT_DEFINITION_PROPERTIES_BUTTON","&Properties... | Engineering Object &Properties","STANDARD | STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_ENGINEERING_OBJECT_DEFINITION_PROPERTIES_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_system_design_definition.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_ENGINEERING_OBJECT_DEFINITION_PROPERTIES_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_telegram_definition.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_ENTER_ECLASS_ENV_BUTTON","&ECLASS Data Mapping...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_ENTER_ECLASS_ENV_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_library_operations.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_ENTER_EPLAN_ENV_BUTTON","ED&Z Data Mapping...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_ENTER_EPLAN_ENV_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_library_operations.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EPLANPROJECTGENERATION_BUTTON","&Generate EPLAN Project...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EPLANPROJECTGENERATION_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_collaboration.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EPLAN_IMPORT_PROJECT_TEMPLATE_BUTTON","Import EPLAN Project &Template...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EPLAN_IMPORT_PROJECT_TEMPLATE_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_collaboration.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EPLAN_PAGE_STRUCTURE_PREVIEW_BUTTON","Previe&w of EPLAN Page Structure...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EPLAN_PAGE_STRUCTURE_PREVIEW_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_collaboration.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EPLAN_VALUESET_BUTTON","EPLAN &Value Sets...","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EPLAN_VALUESET_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_collaboration.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EPLAN_VALUESET_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_collaboration_template.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EXIT_ECLASS_BUTTON","&Close ECLASS","STANDARD","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
"AME_EXIT_ECLASS_BUTTON","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_eclass_mapping.rtb","No NXOpen/UFUN candidate scored 65 or higher. Record a journal or inspect official documentation."
