"button_id","label","synonyms","definition_kind","accelerator","actions","applications","bitmap","cascade","sensitive","visible","toggle_state","source_file","source_line"
"UG_ASSY_ADD_DEFORMED_COMPONENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3249"
"UG_ASSY_ADD_DEFORMED_COMPONENT","Def&orm Component...","flexible components, variable components, deform part","BUTTON","","STANDARD","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","8152"
"UG_ASSY_ADD_DEFORMED_COMPONENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\rbn_assemblies.rtb","179"
"UG_ASSY_ADD_DEFORMED_COMPONENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3472"
"UG_ASSY_ADD_FILTER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","1358"
"UG_ASSY_ADD_FILTER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_resource_library.men","663"
"UG_ASSY_ADD_FILTER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXAECDESIGN\application\nx_aecdesign_grid.men","718"
"UG_ASSY_ADD_FILTER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXAECDESIGN\application\nx_aecdesign_level.men","672"
"UG_ASSY_ADD_FILTER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","2801"
"UG_ASSY_ADD_FILTER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sequencing.men","743"
"UG_ASSY_ADD_FILTER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sketcher.men","808"
"UG_ASSY_ADD_FILTER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sketcher_legacy.men","798"
"UG_ASSY_ADD_FILTER","&Add to...","","BUTTON","","STANDARD","","add_attribute_to_component_group","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","6985"
"UG_ASSY_ADD_FILTER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","2981"
"UG_ASSY_ADD_FILTER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sequencing.men","743"
"UG_ASSY_ADD_FILTER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sketcher.men","824"
"UG_ASSY_ADD_FILTER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sketcher_legacy.men","848"
"UG_ASSY_ARRAY_PROPERTIES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\rbn_assemblies.rtb","183"
"UG_ASSY_ARRAY_PROPERTIES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3229"
"UG_ASSY_ARRAY_PROPERTIES","Edit Component A&rray...","edit instances, edit pattern","BUTTON","","STANDARD","","edit_component_array","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","8089"
"UG_ASSY_ARRAY_PROPERTIES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\rbn_assemblies.rtb","183"
"UG_ASSY_ARRAY_PROPERTIES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3452"
"UG_ASSY_CHANGE_DISPLAYED","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3189"
"UG_ASSY_CHANGE_DISPLAYED","Open Part in Win&dow","set context, open, set display","BUTTON","","STANDARD","","make_displayed_part","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","7894"
"UG_ASSY_CHANGE_DISPLAYED","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3408"
"UG_ASSY_CHANGE_WORK","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_resource_planning_task.men","1023"
"UG_ASSY_CHANGE_WORK","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_station_detailing_task.men","1015"
"UG_ASSY_CHANGE_WORK","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3187"
"UG_ASSY_CHANGE_WORK","Set Wor&k Part","set active component, activate","BUTTON","","STANDARD","","make_work_part","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","7883"
"UG_ASSY_CHANGE_WORK","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3406"
"UG_ASSY_CLEAR_ANALYSIS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","1920"
"UG_ASSY_CLEAR_BATCH","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_cabinet_design.rtb","74"
"UG_ASSY_CLEAR_BATCH","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","790"
"UG_ASSY_CLEAR_BATCH","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\profiles\All\rbn_assemblies_clearance_set.gly","15"
"UG_ASSY_CLEAR_BATCH","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3939"
"UG_ASSY_CLEAR_BATCH","Batc&h...","assembly clearance analysis, batch analysis","BUTTON","","STANDARD","","estimated_time","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9821"
"UG_ASSY_CLEAR_BATCH","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\profiles\All\rbn_assemblies_clearance_set.gly","15"
"UG_ASSY_CLEAR_BATCH","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","4230"
"UG_ASSY_CLEAR_BROWSER","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","1921"
"UG_ASSY_CLEAR_BROWSER","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","756"
"UG_ASSY_CLEAR_BROWSER","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3895"
"UG_ASSY_CLEAR_BROWSER","Clearance &Browser","assembly clearance analysis","TOGGLE_BUTTON","","STANDARD","","clearance_analysis_browser","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9688"
"UG_ASSY_CLEAR_BROWSER","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","4186"
"UG_ASSY_CLEAR_COPY_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","1932"
"UG_ASSY_CLEAR_COPY_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_cabinet_design.rtb","59"
"UG_ASSY_CLEAR_COPY_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","767"
"UG_ASSY_CLEAR_COPY_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\profiles\All\rbn_assemblies_clearance_set.gly","19"
"UG_ASSY_CLEAR_COPY_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3911"
"UG_ASSY_CLEAR_COPY_DATASET","&Copy...","clearance properties, assembly clearance analysis","BUTTON","","STANDARD","","copy","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9741"
"UG_ASSY_CLEAR_COPY_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\profiles\All\rbn_assemblies_clearance_set.gly","19"
"UG_ASSY_CLEAR_COPY_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","4202"
"UG_ASSY_CLEAR_DATASET_PROPERTIES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","1937"
"UG_ASSY_CLEAR_DATASET_PROPERTIES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_cabinet_design.rtb","65"
"UG_ASSY_CLEAR_DATASET_PROPERTIES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","772"
"UG_ASSY_CLEAR_DATASET_PROPERTIES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\profiles\All\rbn_assemblies_clearance_set.gly","13"
"UG_ASSY_CLEAR_DATASET_PROPERTIES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3917"
"UG_ASSY_CLEAR_DATASET_PROPERTIES","&Edit...","clearance properties, assembly clearance analysis, edit set","BUTTON","","STANDARD","","clearance_analysis_edit","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9760"
"UG_ASSY_CLEAR_DATASET_PROPERTIES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\profiles\All\rbn_assemblies_clearance_set.gly","13"
"UG_ASSY_CLEAR_DATASET_PROPERTIES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","4208"
"UG_ASSY_CLEAR_DATASET_REPORT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","779"
"UG_ASSY_CLEAR_DATASET_REPORT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\rbn_assemblies.rtb","410"
"UG_ASSY_CLEAR_DATASET_REPORT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3925"
"UG_ASSY_CLEAR_DATASET_REPORT","&Report","clearance report, assembly clearance analysis","BUTTON","","STANDARD","","report","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9779"
"UG_ASSY_CLEAR_DATASET_REPORT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\rbn_assemblies.rtb","410"
"UG_ASSY_CLEAR_DATASET_REPORT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","4216"
"UG_ASSY_CLEAR_DATASET_SUMMARY","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","778"
"UG_ASSY_CLEAR_DATASET_SUMMARY","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\rbn_assemblies.rtb","422"
"UG_ASSY_CLEAR_DATASET_SUMMARY","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3923"
"UG_ASSY_CLEAR_DATASET_SUMMARY","Su&mmary","clearance symmary, assembly clearance analysis","BUTTON","","STANDARD","","file_title_description","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9770"
"UG_ASSY_CLEAR_DATASET_SUMMARY","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\rbn_assemblies.rtb","422"
"UG_ASSY_CLEAR_DATASET_SUMMARY","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","4214"
"UG_ASSY_CLEAR_DELETE_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","1933"
"UG_ASSY_CLEAR_DELETE_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_cabinet_design.rtb","62"
"UG_ASSY_CLEAR_DELETE_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","768"
"UG_ASSY_CLEAR_DELETE_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\profiles\All\rbn_assemblies_clearance_set.gly","17"
"UG_ASSY_CLEAR_DELETE_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3913"
"UG_ASSY_CLEAR_DELETE_DATASET","&Delete...","assembly clearance analysis","BUTTON","","STANDARD","","delete","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9751"
"UG_ASSY_CLEAR_DELETE_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\profiles\All\rbn_assemblies_clearance_set.gly","17"
"UG_ASSY_CLEAR_DELETE_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","4204"
"UG_ASSY_CLEAR_MANAGE_CLEARANCES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\rbn_assemblies.rtb","388"
"UG_ASSY_CLEAR_MANAGE_CLEARANCES","&Manage Clearances...","check, verify, detect interference, collision, clash, intersect, collide, confirm, validate, contact, assembly clearance analysis, clearance run","BUTTON","","STANDARD","","clearance_analysis","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9679"
"UG_ASSY_CLEAR_MANAGE_CLEARANCES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\rbn_assemblies.rtb","388"
"UG_ASSY_CLEAR_MANAGE_CLEARANCES","&Clearance Set | &Analysis","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","4176"
"UG_ASSY_CLEAR_NEW_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","1931"
"UG_ASSY_CLEAR_NEW_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_cabinet_design.rtb","53"
"UG_ASSY_CLEAR_NEW_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","766"
"UG_ASSY_CLEAR_NEW_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\rbn_assemblies.rtb","386"
"UG_ASSY_CLEAR_NEW_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3909"
"UG_ASSY_CLEAR_NEW_DATASET","&New...","clearance properties, assembly clearance analysis, new set","BUTTON","","STANDARD","","clearance_analysis_new","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9731"
"UG_ASSY_CLEAR_NEW_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\rbn_assemblies.rtb","386"
"UG_ASSY_CLEAR_NEW_DATASET","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","4200"
"UG_ASSY_CLEAR_PERFORM_ANALYSIS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","1919"
"UG_ASSY_CLEAR_PERFORM_ANALYSIS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_cabinet_design.rtb","70"
"UG_ASSY_CLEAR_PERFORM_ANALYSIS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","753"
"UG_ASSY_CLEAR_PERFORM_ANALYSIS","More | Analysis","","BUTTON","","","","clearance_analysis | calculator","","","","UG_ASSY_CLEAR_BROWSER","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\rbn_assemblies.rtb","390"
"UG_ASSY_CLEAR_PERFORM_ANALYSIS","&Clearance Set | &Analysis","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3885"
"UG_ASSY_CLEAR_PERFORM_ANALYSIS","&Perform Analysis","check, verify, detect interference, collision, clash, intersect, collide, confirm, validate, contact, assembly clearance analysis","BUTTON","","STANDARD","","calculator","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9670"
"UG_ASSY_CLEAR_PERFORM_ANALYSIS","More | Analysis","","BUTTON","","","","clearance_analysis | calculator","","","","UG_ASSY_CLEAR_BROWSER","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\rbn_assemblies.rtb","390"
"UG_ASSY_CLEAR_PERFORM_ANALYSIS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","4174"
"UG_ASSY_CLEAR_RECORD_LINES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","1922"
"UG_ASSY_CLEAR_RECORD_LINES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_cabinet_design.rtb","72"
"UG_ASSY_CLEAR_RECORD_LINES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\rbn_assemblies.rtb","412"
"UG_ASSY_CLEAR_RECORD_LINES","Study Clearance &Violations...","assembly clearance analysis","BUTTON","","STANDARD","","analyze_adjacent_edges","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9696"
"UG_ASSY_CLEAR_RECORD_LINES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\rbn_assemblies.rtb","412"
"UG_ASSY_CLEAR_REDRAW_NODES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","1923"
"UG_ASSY_CLEAR_REDRAW_NODES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_cabinet_design.rtb","77"
"UG_ASSY_CLEAR_REDRAW_NODES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\rbn_assemblies.rtb","429"
"UG_ASSY_CLEAR_REDRAW_NODES","Re&draw Studied Nodes","assembly clearance analysis","BUTTON","","STANDARD","","refresh_window","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9705"
"UG_ASSY_CLEAR_REDRAW_NODES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\rbn_assemblies.rtb","429"
"UG_ASSY_CLEAR_RESTORE_CONTEXT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","786"
"UG_ASSY_CLEAR_RESTORE_CONTEXT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\rbn_assemblies.rtb","416"
"UG_ASSY_CLEAR_RESTORE_CONTEXT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3935"
